"ID";"SectorBranchesSIC2008";"Periods";"Employee_1";"EmployedPerson_2";"Employee_3";"EmployedPerson_4";"Total_5";"NetTurnover_6";"OtherRevenues_7";"Total_8";"Total_9";"Total_10";"InitialStockOfRawAndAuxiliaryMater_11";"PurchasedRawAndAuxiliaryMaterials_12";"ClosingStockRawAndAuxiliaryMat_13";"Total_14";"InitialStockOfCommodities_15";"PurchasedCommodities_16";"ClosingStockOfCommodities_17";"PaymentsToSubcontractors_18";"PurchaseValueNotElsewhereClassified_19";"Total_20";"GrossWagesAndSalaries_21";"Total_22";"EmployerPaidSocialInsurancePremiums_23";"OtherSocialInsuranceCosts_24";"PensionAndEarlyRetirementPremiums_25";"OtherPersonnelCosts_26";"Total_27";"CostsOfEnergyUse_28";"HousingCosts_29";"EquipmentAndInventoryCosts_30";"TransportCosts_31";"SalesCosts_32";"CommunicationCosts_33";"CostsOfOtherServices_34";"OtherLiabilities_35";"DepreciationFixedAssets_36";"OperatingResults_37";"NetFinancialIncome_38";"BalanceOfProvisions_39";"NetExtraordinaryIncome_40";"PreTaxResults_41"
"2452";"362100";"2017JJ00";"    20.8";"    26.4";"    17.0";"    22.0";"   10481";"   10354";"     127";"    9597";"    6500";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1084";"     780";"     115";"     110";"       5";"      43";"     146";"    1779";"      18";"     226";"      27";"      55";"     760";"      32";"     304";"     357";"     235";"     884";"     -15";"       2";"       1";"     871"
"2453";"362100";"2018JJ00";"    22.1";"    27.9";"    18.0";"    22.5";"   11022";"   10900";"     122";"   10203";"    6752";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1201";"     820";"     134";"     128";"       7";"      49";"     198";"    2019";"      21";"     251";"      42";"      69";"     827";"      29";"     336";"     446";"     231";"     819";"     176";"     -11";"      23";"    1006"
"2454";"362100";"2019JJ00";"    24.1";"    30.4";"    19.5";"    24.4";"   11783";"   11624";"     159";"   10884";"    7156";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1282";"     887";"     144";"     138";"       7";"      51";"     200";"    2219";"      21";"     270";"      56";"      64";"     880";"      27";"     350";"     550";"     227";"     899";"     318";"       2";"      11";"    1229"
"2455";"362100";"2020JJ00";"    24.3";"    31.9";"    20.0";"    26.0";"   11344";"   11168";"     176";"   10436";"    6950";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1243";"     871";"     140";"     134";"       6";"      58";"     174";"    2022";"      23";"     266";"      45";"      67";"     765";"      28";"     356";"     472";"     220";"     908";"     -53";"      -3";"     -69";"     783"
"2456";"362100";"2021JJ00";"    23.3";"    29.2";"    18.4";"    22.9";"   11996";"   11678";"     318";"   10158";"    6661";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1238";"     821";"     131";"       .";"       .";"      59";"     227";"    2042";"      19";"     205";"      23";"      40";"     853";"      20";"     389";"     494";"     218";"    1838";"    -159";"     -11";"      63";"    1731"
"2457";"362800";"2009JJ00";"    11.6";"    14.0";"    10.1";"    11.7";"   10265";"   10187";"      78";"    9982";"    8198";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     609";"     449";"      62";"      55";"       8";"      40";"      58";"    1115";"      10";"      71";"      12";"      53";"     501";"      22";"     152";"     296";"      60";"     283";"       0";"     -34";"      -1";"     249"
"2458";"362800";"2010JJ00";"    11.7";"    13.9";"    10.4";"    11.9";"   11260";"   10608";"     652";"   10771";"    8459";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     722";"     555";"      71";"      64";"       8";"      38";"      58";"    1510";"      10";"      70";"      12";"      57";"     544";"      24";"     203";"     592";"      79";"     490";"       0";"       4";"       3";"     497"
"2459";"362800";"2011JJ00";"    12.5";"    14.8";"    11.2";"    12.7";"   11656";"   11065";"     591";"   11612";"    8979";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     750";"     560";"      75";"      68";"       7";"      39";"      77";"    1800";"      10";"      70";"      14";"      56";"     545";"      23";"     279";"     803";"      82";"      44";"      48";"       7";"     -43";"      57"
"2460";"362800";"2012JJ00";"    14.8";"    17.5";"    13.3";"    15.1";"   11018";"   10603";"     415";"   10613";"    8051";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     856";"     636";"      84";"      78";"       6";"      45";"      91";"    1603";"      11";"      75";"      15";"      65";"     494";"      23";"     281";"     639";"     104";"     406";"     -20";"       1";"     -38";"     349"
"2461";"362800";"2013JJ00";"    12.4";"    14.3";"    11.1";"    12.5";"   10200";"    9778";"     422";"    9719";"    7265";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     736";"     542";"      76";"      71";"       5";"      49";"      68";"    1609";"      11";"      68";"      25";"      49";"     373";"      17";"     382";"     685";"     109";"     481";"      37";"       2";"     -16";"     505"
"2462";"362800";"2014JJ00";"    12.1";"    14.3";"    10.8";"    12.3";"   10557";"   10065";"     492";"   10174";"    7469";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     750";"     553";"      79";"      76";"       3";"      37";"      80";"    1836";"      10";"      83";"      13";"      46";"     363";"      17";"     644";"     661";"     119";"     383";"     -54";"      -5";"      -1";"     324"
"2463";"362800";"2015JJ00";"    11.2";"    13.3";"     9.9";"    11.4";"    8850";"    8792";"      58";"    8492";"    6761";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     696";"     526";"      79";"      75";"       4";"      35";"      56";"     954";"      12";"      80";"      12";"      52";"     241";"      19";"     238";"     301";"      81";"     358";"      47";"      -4";"      28";"     429"
"2464";"362800";"2016JJ00";"    11.5";"    13.5";"    10.3";"    11.8";"    9331";"    9296";"      34";"    9058";"    7292";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     662";"     497";"      76";"      71";"       4";"      31";"      58";"    1015";"       7";"      73";"      12";"      43";"     322";"      19";"     236";"     303";"      90";"     272";"     -21";"      -5";"      43";"     290"
"2465";"362800";"2017JJ00";"    12.4";"    14.5";"    10.8";"    12.5";"   11107";"   11079";"      28";"   10750";"    8394";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     726";"     539";"      82";"      77";"       5";"      35";"      70";"    1548";"       8";"      77";"      13";"      44";"     379";"      19";"     235";"     771";"      83";"     357";"      19";"      -1";"     101";"     475"
"2466";"362800";"2018JJ00";"    12.8";"    14.9";"    10.9";"    12.6";"   11064";"   11030";"      34";"   10698";"    8313";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     756";"     560";"      88";"      83";"       6";"      37";"      71";"    1551";"       8";"      81";"      11";"      48";"     353";"      18";"     225";"     808";"      79";"     366";"     -52";"      51";"      74";"     438"
"2467";"362800";"2019JJ00";"    12.6";"    14.8";"    10.9";"    12.7";"   11445";"   11384";"      60";"   11006";"    8574";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     773";"     563";"      86";"      81";"       6";"      39";"      85";"    1570";"      19";"      76";"      10";"      59";"     374";"      20";"     257";"     756";"      88";"     439";"     -22";"      35";"      27";"     480"
"2468";"362800";"2020JJ00";"    13.4";"    15.8";"    11.5";"    13.5";"   11382";"   11300";"      82";"   11113";"    8656";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     800";"     590";"      92";"      87";"       5";"      41";"      77";"    1574";"       9";"      76";"      12";"      61";"     322";"      22";"     263";"     808";"      84";"     269";"      -3";"     -18";"      51";"     299"
"2469";"362800";"2021JJ00";"    14.8";"    17.1";"    12.7";"    14.6";"   11718";"   11648";"      70";"   11205";"    8472";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     923";"     681";"     101";"       .";"       .";"      48";"      93";"    1729";"      10";"      88";"      13";"      68";"     326";"      24";"     289";"     910";"      82";"     513";"     133";"     -26";"     230";"     851"
"2470";"363900";"2009JJ00";"    25.3";"    29.9";"    22.1";"    25.4";"   28259";"   27869";"     390";"   27419";"   23303";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1614";"    1163";"     146";"     131";"      15";"      99";"     206";"    2330";"      21";"     137";"      27";"     137";"     598";"      48";"     379";"     982";"     172";"     841";"     207";"     -16";"      -6";"    1027"
"2471";"363900";"2010JJ00";"    26.9";"    31.1";"    23.4";"    26.2";"   30809";"   30436";"     372";"   29691";"   25376";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1678";"    1216";"     160";"     145";"      15";"     113";"     189";"    2448";"      22";"     136";"      31";"     147";"     494";"      52";"     399";"    1166";"     190";"    1117";"       1";"     -20";"      -9";"    1088"
"2472";"363900";"2011JJ00";"    29.3";"    33.3";"    25.6";"    28.7";"   29444";"   29067";"     377";"   28225";"   23751";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1854";"    1345";"     179";"     161";"      18";"     113";"     217";"    2404";"      23";"     145";"      35";"     165";"     595";"      55";"     407";"     978";"     217";"    1219";"     532";"      -6";"      63";"    1808"
"2473";"363900";"2012JJ00";"    28.9";"    33.0";"    25.1";"    28.3";"   23526";"   22944";"     582";"   22407";"   17999";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1856";"    1335";"     192";"     173";"      20";"     115";"     213";"    2319";"      23";"     142";"      33";"     161";"     528";"      51";"     411";"     971";"     233";"    1119";"     508";"     111";"     195";"    1932"
"2474";"363900";"2013JJ00";"    27.1";"    31.3";"    23.6";"    27.2";"   26757";"   26113";"     644";"   24023";"   19135";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1887";"    1355";"     195";"     179";"      16";"     125";"     213";"    2742";"      26";"     165";"      46";"     145";"     547";"      47";"     457";"    1310";"     258";"    2734";"     218";"     -25";"     -83";"    2843"
"2475";"363900";"2014JJ00";"    27.5";"    31.8";"    24.0";"    27.4";"   27618";"   26528";"    1089";"   25203";"   20051";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1973";"    1445";"     205";"     189";"      16";"     106";"     218";"    2962";"      26";"     167";"      43";"     143";"     552";"      45";"     508";"    1478";"     216";"    2415";"     290";"      29";"     -51";"    2682"
"2476";"363900";"2015JJ00";"    28.6";"    33.2";"    25.0";"    28.5";"   29945";"   28842";"    1103";"   27383";"   21267";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    2166";"    1561";"     214";"     201";"      13";"     144";"     246";"    3625";"      25";"     176";"      47";"     145";"     731";"      43";"     600";"    1859";"     326";"    2562";"     623";"      -6";"      59";"    3237"
"2477";"363900";"2016JJ00";"    29.5";"    34.8";"    25.5";"    29.4";"   31979";"   31310";"     669";"   30052";"   22229";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    2230";"    1596";"     219";"     206";"      13";"     140";"     275";"    5309";"      28";"     166";"      55";"     146";"     570";"      45";"     668";"    3633";"     284";"    1927";"     267";"     -12";"     302";"    2485"
"2478";"363900";"2017JJ00";"    31.1";"    37.2";"    27.3";"    31.5";"   35399";"   34814";"     584";"   33414";"   24707";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    2459";"    1728";"     240";"     226";"      15";"     151";"     339";"    5948";"      40";"     184";"      66";"     164";"     710";"      49";"     802";"    3934";"     300";"    1985";"    1051";"      -4";"     631";"    3662"
